1  IEA-3.4MW-RWT, Based on IEA-3.4MW-130D-RWT, version 4.30. aerodynamic Data from the Excel file
7				
1    145  21.00   DU08-W-210  (Re=12x10^6)
-20.000	   -0.71330	    0.09420	    0.08430
-19.000	   -0.68902	    0.08822	    0.07428
-18.000	   -0.66474	    0.08224	    0.06426
-17.000	   -0.64046	    0.07626	    0.05424
-16.000	   -0.61618	    0.07028	    0.04422
-15.000	   -0.59190	    0.06430	    0.03420
-14.000	   -0.56762	    0.05832	    0.02418
-13.500	   -0.55548	    0.05533	    0.01917
-13.000	   -0.54334	    0.05234	    0.01416
-12.500	   -0.53120	    0.04935	    0.00915
-12.000	   -0.51906	    0.04636	    0.00414
-11.500	   -0.50692	    0.04337	    -0.00087
-11.000	   -0.49478	    0.04038	    -0.00588
-10.500	   -0.48264	    0.03739	    -0.01089
-10.000	   -0.47050	    0.03440	    -0.01590
-9.500	   -0.44398	    0.03393	    -0.01587
-9.000	   -0.41746	    0.03346	    -0.01584
-8.500	   -0.39094	    0.03299	    -0.01581
-8.000	   -0.36441	    0.03251	    -0.01579
-7.500	   -0.33789	    0.03204	    -0.01576
-7.000	   -0.31137	    0.03157	    -0.01573
-6.500	   -0.28485	    0.03110	    -0.01570
-6.000	   -0.25833	    0.03063	    -0.01567
-5.500	   -0.23181	    0.03016	    -0.01564
-5.000	   -0.20529	    0.02969	    -0.01561
-4.500	   -0.17876	    0.02921	    -0.01559
-4.000	   -0.15224	    0.02874	    -0.01556
-3.500	   -0.12572	    0.02827	    -0.01553
-3.000	   -0.09920	    0.02780	    -0.01550
-2.500	   -0.03120	    0.02780	    -0.01850
-2.000	    0.03680	    0.02780	    -0.02020
-1.500	    0.10480	    0.02780	    -0.02190
-1.000	    0.17280	    0.02780	    -0.02370
-0.500	    0.24080	    0.02790	    -0.02540
0.000	    0.30880	    0.02790	    -0.02710
0.500	    0.37680	    0.02790	    -0.02880
1.000	    0.44480	    0.02790	    -0.03060
1.500	    0.51280	    0.02790	    -0.03230
2.000	    0.57980	    0.02800	    -0.03420
2.500	    0.64620	    0.02800	    -0.03630
3.000	    0.71260	    0.02800	    -0.03850
3.500	    0.77900	    0.02800	    -0.04070
4.000	    0.84540	    0.02810	    -0.04290
4.500	    0.91180	    0.02810	    -0.04500
5.000	    0.97820	    0.02810	    -0.04720
5.500	    1.04460	    0.02820	    -0.04940
6.000	    1.11100	    0.02820	    -0.05160
6.500	    1.17740	    0.02820	    -0.05370
7.000	    1.24380	    0.02830	    -0.05590
7.500	    1.31020	    0.02830	    -0.05810
8.000	    1.37400	    0.02830	    -0.06110
8.500	    1.43400	    0.02840	    -0.06440
9.000	    1.49400	    0.02850	    -0.06770
9.500	    1.55400	    0.02860	    -0.07100
10.000	    1.61400	    0.02870	    -0.07430
10.500	    1.66290	    0.02880	    -0.07760
11.000	    1.69530	    0.02900	    -0.08090
11.500	    1.72770	    0.02920	    -0.08420
12.000	    1.76000	    0.03010	    -0.08750
12.500	    0.98600	    0.03340	    -0.05890
13.000	    0.97250	    0.03510	    -0.05980
13.500	    0.98500	    0.03650	    -0.06180
14.000	    0.99750	    0.03770	    -0.06410
15.000	    1.05400	    0.03930	    -0.06890
16.000	    1.12670	    0.04000	    -0.07420
17.000	    1.09980	    0.05355	    -0.08338
18.000	    1.07290	    0.06710	    -0.09255
19.000	    1.04600	    0.08065	    -0.10173
20.000	    1.01910	    0.09420	    -0.11090
22.000	    0.99724	    0.12940	    -0.12040
24.000	    0.97538	    0.16460	    -0.12990
26.000	    0.95352	    0.19980	    -0.13940
28.000	    0.93166	    0.23500	    -0.14890
30.000	    0.90980	    0.27020	    -0.15840
32.000	    0.89762	    0.31352	    -0.16558
34.000	    0.88544	    0.35684	    -0.17276
36.000	    0.87326	    0.40016	    -0.17994
38.000	    0.86108	    0.44348	    -0.18712
40.000	    0.84890	    0.48680	    -0.19430
45.000	    0.80520	    0.60250	    -0.21175
50.000	    0.76150	    0.71820	    -0.22920
55.000	    0.69385	    0.82775	    -0.24625
60.000	    0.62620	    0.93730	    -0.26330
65.000	    0.53495	    1.02790	    -0.27910
70.000	    0.44370	    1.11850	    -0.29490
75.000	    0.33575	    1.17955	    -0.30840
80.000	    0.22780	    1.24060	    -0.32190
85.000	    0.11390	    1.26530	    -0.33185
90.000	    0.00000	    1.29000	    -0.34180
95.000	    -0.07970	1.26530	    -0.34305
100.000	    -0.15940	1.24060	    -0.34430
105.000	    -0.23500	1.17955	    -0.33850
110.000	    -0.31060	1.11850	    -0.33270
115.000	    -0.37445	1.02790	    -0.32190
120.000	    -0.43830	0.93730	    -0.31110
125.000	    -0.48565	0.82775	    -0.29825
130.000	    -0.53300	0.71820	    -0.28540
135.000	    -0.56365	0.60250	    -0.27460
140.000	    -0.59430	0.48680	    -0.26380
145.000	    -0.61555	0.37850	    -0.26145
150.000	    -0.63680	0.27020	    -0.25910
155.000	    -0.67505	0.18220	    -0.28230
160.000	    -0.71330	0.09420	    -0.30550
165.000	    -0.60310	0.05210	    -0.40275
170.000	    -0.49290	0.01000	    -0.50000
175.000	    -0.24645	0.01000	    -0.25000
180.000	     0.00000	0.01000	    0.00000
 6     145  50.0000 FX77-W-500 (RE=3.0E+06)			
-180.000	0.00000		0.15460		0.00000
-175.000	0.22000		0.17285		0.20000
-170.000	0.44000		0.19110		0.40000
-165.000	0.54655		0.24365		0.35840
-160.000	0.65310		0.29620		0.31680
-155.000	0.62745		0.37630		0.30045
-150.000	0.60180		0.45640		0.28410
-145.000	0.58740		0.55390		0.28905
-140.000	0.57300		0.65140		0.29400
-135.000	0.54675		0.75390		0.30470
-130.000	0.52050		0.85640		0.31540
-125.000	0.47605		0.95060		0.32595
-120.000	0.43160		1.04480		0.33650
-115.000	0.36965		1.11840		0.34335
-110.000	0.30770		1.19200		0.35020
-105.000	0.23320		1.23495		0.35100
-100.000	0.15870		1.27790		0.35180
-95.000		0.07935		1.28395		0.34530
-90.000		0.00000		1.29000		0.33880
-85.000		-0.07935	1.28395		0.33125
-80.000		-0.15870	1.27790		0.32370
-75.000		-0.23320	1.23495		0.30935
-70.000		-0.30770	1.19200		0.29500
-65.000		-0.36965	1.11840		0.27565
-60.000		-0.43160	1.04480		0.25630
-55.000		-0.47605	0.95060		0.23435
-50.000		-0.52050	0.85640		0.21240
-45.000		-0.54675	0.75390		0.18985
-40.000		-0.57300	0.65140		0.16730
-38.000		-0.57876	0.61240		0.15848
-36.000		-0.58452	0.57340		0.14966
-34.000		-0.59028	0.53440		0.14084
-32.000		-0.59604	0.49540		0.13202
-30.000		-0.60180	0.45640		0.12320
-28.000		-0.61206	0.42436		0.11322
-26.000		-0.62232	0.39232		0.10324
-24.000		-0.63258	0.36028		0.09326
-22.000		-0.64284	0.32824		0.08328
-20.000		-0.65310	0.29620		0.07330
-19.000		-0.62655	0.28357		0.06342
-18.000		-0.60000	0.27094		0.05354
-17.000		-0.57345	0.25831		0.04366
-16.000		-0.54690	0.24568		0.03378
-15.000		-0.52035	0.23305		0.02390
-14.000		-0.49380	0.22042		0.01402
-13.500		-0.48053	0.21411		0.00908
-13.000		-0.46725	0.20779		0.00414
-12.500		-0.45398	0.20148		-0.00080
-12.000		-0.44070	0.19516		-0.00574
-11.500		-0.42743	0.18885		-0.01068
-11.000		-0.41415	0.18253		-0.01562
-10.500		-0.40088	0.17622		-0.02056
-10.000		-0.38760	0.16990		-0.02550
-9.500		-0.36131	0.16352		-0.02474
-9.000		-0.33501	0.15714		-0.02399
-8.500		-0.30872	0.15075		-0.02323
-8.000		-0.28242	0.14437		-0.02247
-7.500		-0.25613	0.13799		-0.02171
-7.000		-0.22984	0.13161		-0.02096
-6.500		-0.20354	0.12522		-0.02020
-6.000		-0.17725	0.11884		-0.01944
-5.500		-0.15095	0.11246		-0.01868
-5.000		-0.12466	0.10608		-0.01793
-4.500		-0.09836	0.09969		-0.01717
-4.000		-0.07207	0.09331		-0.01641
-3.500		-0.04578	0.08693		-0.01565
-3.000		-0.00714	0.08330		-0.01602
-2.500		0.05000		0.08379		-0.01807
-2.000		0.10714		0.08428		-0.02012
-1.500		0.16429		0.08477		-0.02217
-1.000		0.22143		0.08526		-0.02422
-0.500		0.27857		0.08574		-0.02628
0.000		0.33571		0.08623		-0.02833
0.500		0.39286		0.08672		-0.03038
1.000		0.45000		0.08721		-0.03243
1.500		0.50714		0.08770		-0.03448
2.000		0.57000		0.08779		-0.03668
2.500		0.63667		0.08761		-0.03899
3.000		0.70333		0.08743		-0.04130
3.500		0.77000		0.08725		-0.04361
4.000		0.83667		0.08707		-0.04592
4.500		0.90333		0.08689		-0.04822
5.000		0.97000		0.08672		-0.05053
5.500		1.03667		0.08654		-0.05284
6.000		1.09774		0.08637		-0.05551
6.500		1.15742		0.08621		-0.05826
7.000		1.21710		0.08605		-0.06102
7.500		1.27677		0.08589		-0.06378
8.000		1.33645		0.08573		-0.06654
8.500		1.39613		0.08556		-0.06930
9.000		1.44438		0.08625		-0.07250
9.500		1.48500		0.08750		-0.07600
10.000		1.52563		0.08875		-0.07950
10.500		1.24000		0.10540		-0.08300
11.000		1.07325		0.12560		-0.04385
11.500		1.04503		0.14100		-0.03737
12.000		1.02796		0.15542		-0.03908
12.500		1.01711		0.16922		-0.04078
13.000		1.00973		0.18250		-0.04248
13.500		1.00754		0.19500		-0.04416
14.000		1.00722		0.20640		-0.04582
15.000		1.00829		0.22748		-0.04928
16.000		1.01175		0.24586		-0.05266
17.000		0.99385		0.25889		-0.06251
18.000		0.97356		0.27133		-0.07307
19.000		0.95328		0.28376		-0.08364
20.000		0.93300		0.29620		-0.09420
22.000		0.91836		0.32824		-0.10636
24.000		0.90372		0.36028		-0.11852
26.000		0.88908		0.39232		-0.13068
28.000		0.87444		0.42436		-0.14284
30.000		0.85980		0.45640		-0.15500
32.000		0.85154		0.49540		-0.16410
34.000		0.84328		0.53440		-0.17320
36.000		0.83502		0.57340		-0.18230
38.000		0.82676		0.61240		-0.19140
40.000		0.81850		0.65140		-0.20050
45.000		0.78100		0.75390		-0.22065
50.000		0.74350		0.85640		-0.24080
55.000		0.68000		0.95060		-0.25845
60.000		0.61650		1.04480		-0.27610
65.000		0.52805		1.11840		-0.29065
70.000		0.43960		1.19200		-0.30520
75.000		0.33320		1.23495		-0.31590
80.000		0.22680		1.27790		-0.32660
85.000		0.11340		1.28395		-0.33270
90.000		0.00000		1.29000		-0.33880
95.000		-0.07935	1.28395		-0.34530
100.000		-0.15870	1.27790		-0.35180
105.000		-0.23320	1.23495		-0.35100
110.000		-0.30770	1.19200		-0.35020
115.000		-0.36965	1.11840		-0.34335
120.000		-0.43160	1.04480		-0.33650
125.000		-0.47605	0.95060		-0.32595
130.000		-0.52050	0.85640		-0.31540
135.000		-0.54675	0.75390		-0.30470
140.000		-0.57300	0.65140		-0.29400
145.000		-0.58740	0.55390		-0.28905
150.000		-0.60180	0.45640		-0.28410
155.000		-0.62745	0.37630		-0.30045
160.000		-0.65310	0.29620		-0.31680
165.000		-0.54655	0.24365		-0.40840
170.000		-0.44000	0.19110		-0.50000
175.000		-0.22000	0.17285		-0.25000
180.000		0.00000		0.15460		0.00000
7     145   100.0000  Cylinder (RE=6.0E+06)	
-180.00		0.00000		0.60000		0.00000
-175.00		0.00000		0.60000		0.00000
-170.00		0.00000		0.60000		0.00000
-165.00		0.00000		0.60000		0.00000
-160.00		0.00000		0.60000		0.00000
-155.00		0.00000		0.60000		0.00000
-150.00		0.00000		0.60000		0.00000
-145.00		0.00000		0.60000		0.00000
-140.00		0.00000		0.60000		0.00000
-135.00		0.00000		0.60000		0.00000
-130.00		0.00000		0.60000		0.00000
-125.00		0.00000		0.60000		0.00000
-120.00		0.00000		0.60000		0.00000
-115.00		0.00000		0.60000		0.00000
-110.00		0.00000		0.60000		0.00000
-105.00		0.00000		0.60000		0.00000
-100.00		0.00000		0.60000		0.00000
-95.00		0.00000		0.60000		0.00000
-90.00		0.00000		0.60000		0.00000
-85.00		0.00000		0.60000		0.00000
-80.00		0.00000		0.60000		0.00000
-75.00		0.00000		0.60000		0.00000
-70.00		0.00000		0.60000		0.00000
-65.00		0.00000		0.60000		0.00000
-60.00		0.00000		0.60000		0.00000
-55.00		0.00000		0.60000		0.00000
-50.00		0.00000		0.60000		0.00000
-45.00		0.00000		0.60000		0.00000
-40.00		0.00000		0.60000		0.00000
-38.00		0.00000		0.60000		0.00000
-36.00		0.00000		0.60000		0.00000
-34.00		0.00000		0.60000		0.00000
-32.00		0.00000		0.60000		0.00000
-30.00		0.00000		0.60000		0.00000
-28.00		0.00000		0.60000		0.00000
-26.00		0.00000		0.60000		0.00000
-24.00		0.00000		0.60000		0.00000
-22.00		0.00000		0.60000		0.00000
-20.00		0.00000		0.60000		0.00000
-19.00		0.00000		0.60000		0.00000
-18.00		0.00000		0.60000		0.00000
-17.00		0.00000		0.60000		0.00000
-16.00		0.00000		0.60000		0.00000
-15.00		0.00000		0.60000		0.00000
-14.00		0.00000		0.60000		0.00000
-13.50		0.00000		0.60000		0.00000
-13.00		0.00000		0.60000		0.00000
-12.50		0.00000		0.60000		0.00000
-12.00		0.00000		0.60000		0.00000
-11.50		0.00000		0.60000		0.00000
-11.00		0.00000		0.60000		0.00000
-10.50		0.00000		0.60000		0.00000
-10.00		0.00000		0.60000		0.00000
-9.50		0.00000		0.60000		0.00000
-9.00		0.00000		0.60000		0.00000
-8.50		0.00000		0.60000		0.00000
-8.00		0.00000		0.60000		0.00000
-7.50		0.00000		0.60000		0.00000
-7.00		0.00000		0.60000		0.00000
-6.50		0.00000		0.60000		0.00000
-6.00		0.00000		0.60000		0.00000
-5.50		0.00000		0.60000		0.00000
-5.00		0.00000		0.60000		0.00000
-4.50		0.00000		0.60000		0.00000
-4.00		0.00000		0.60000		0.00000
-3.50		0.00000		0.60000		0.00000
-3.00		0.00000		0.60000		0.00000
-2.50		0.00000		0.60000		0.00000
-2.00		0.00000		0.60000		0.00000
-1.50		0.00000		0.60000		0.00000
-1.00		0.00000		0.60000		0.00000
-0.50		0.00000		0.60000		0.00000
0.00		0.00000		0.60000		0.00000
0.50		0.00000		0.60000		0.00000
1.00		0.00000		0.60000		0.00000
1.50		0.00000		0.60000		0.00000
2.00		0.00000		0.60000		0.00000
2.50		0.00000		0.60000		0.00000
3.00		0.00000		0.60000		0.00000
3.50		0.00000		0.60000		0.00000
4.00		0.00000		0.60000		0.00000
4.50		0.00000		0.60000		0.00000
5.00		0.00000		0.60000		0.00000
5.50		0.00000		0.60000		0.00000
6.00		0.00000		0.60000		0.00000
6.50		0.00000		0.60000		0.00000
7.00		0.00000		0.60000		0.00000
7.50		0.00000		0.60000		0.00000
8.00		0.00000		0.60000		0.00000
8.50		0.00000		0.60000		0.00000
9.00		0.00000		0.60000		0.00000
9.50		0.00000		0.60000		0.00000
10.00		0.00000		0.60000		0.00000
10.50		0.00000		0.60000		0.00000
11.00		0.00000		0.60000		0.00000
11.50		0.00000		0.60000		0.00000
12.00		0.00000		0.60000		0.00000
12.50		0.00000		0.60000		0.00000
13.00		0.00000		0.60000		0.00000
13.50		0.00000		0.60000		0.00000
14.00		0.00000		0.60000		0.00000
15.00		0.00000		0.60000		0.00000
16.00		0.00000		0.60000		0.00000
17.00		0.00000		0.60000		0.00000
18.00		0.00000		0.60000		0.00000
19.00		0.00000		0.60000		0.00000
20.00		0.00000		0.60000		0.00000
22.00		0.00000		0.60000		0.00000
24.00		0.00000		0.60000		0.00000
26.00		0.00000		0.60000		0.00000
28.00		0.00000		0.60000		0.00000
30.00		0.00000		0.60000		0.00000
32.00		0.00000		0.60000		0.00000
34.00		0.00000		0.60000		0.00000
36.00		0.00000		0.60000		0.00000
38.00		0.00000		0.60000		0.00000
40.00		0.00000		0.60000		0.00000
45.00		0.00000		0.60000		0.00000
50.00		0.00000		0.60000		0.00000
55.00		0.00000		0.60000		0.00000
60.00		0.00000		0.60000		0.00000
65.00		0.00000		0.60000		0.00000
70.00		0.00000		0.60000		0.00000
75.00		0.00000		0.60000		0.00000
80.00		0.00000		0.60000		0.00000
85.00		0.00000		0.60000		0.00000
90.00		0.00000		0.60000		0.00000
95.00		0.00000		0.60000		0.00000
100.00		0.00000		0.60000		0.00000
105.00		0.00000		0.60000		0.00000
110.00		0.00000		0.60000		0.00000
115.00		0.00000		0.60000		0.00000
120.00		0.00000		0.60000		0.00000
125.00		0.00000		0.60000		0.00000
130.00		0.00000		0.60000		0.00000
135.00		0.00000		0.60000		0.00000
140.00		0.00000		0.60000		0.00000
145.00		0.00000		0.60000		0.00000
150.00		0.00000		0.60000		0.00000
155.00		0.00000		0.60000		0.00000
160.00		0.00000		0.60000		0.00000
165.00		0.00000		0.60000		0.00000
170.00		0.00000		0.60000		0.00000
175.00		0.00000		0.60000		0.00000
180.00		0.00000		0.60000		0.00000
